host_unix,host_time,seq,up_ms,temp_c,press_hpa,alt_baro_m,alt_fused_m,vel_m_s,az_m_s2,heading,roll,pitch,calib,vstate,elev,servo_deg
1782726305.397737,18:45:05.397,5321,56.115,29.36,1010.51,-0.413,-0.415,0.179,0.0,212.69,-1.56,-2.75,246,1,1,30.0
1782726305.397743,18:45:05.397,5322,56.125,29.36,1010.51,-0.413,-0.414,0.179,0.0,212.69,-1.56,-2.75,246,1,1,30.0
1782726305.397748,18:45:05.397,5323,56.134,29.36,1010.51,-0.413,-0.412,0.178,-0.155,212.69,-1.56,-2.75,246,1,1,30.0
1782726305.398075,18:45:05.398,5324,56.146,29.36,1010.51,-0.413,-0.41,0.176,-0.165,212.69,-1.56,-2.75,246,1,1,30.0
1782726305.398085,18:45:05.398,5325,56.155,29.37,1010.51,-0.413,-0.409,0.131,-0.174,212.69,-1.56,-2.75,246,1,1,30.0
1782726305.398091,18:45:05.398,5326,56.166,29.37,1010.51,-0.413,-0.408,0.129,-0.164,212.69,-1.56,-2.75,246,1,1,30.0
1782726305.398097,18:45:05.398,5327,56.176,29.37,1010.51,-0.413,-0.407,0.129,0.0,212.69,-1.56,-2.75,246,1,1,30.0
1782726305.398103,18:45:05.398,5328,56.184,29.37,1010.51,-0.413,-0.405,0.127,-0.194,212.69,-1.56,-2.75,246,1,1,30.0
1782726305.506174,18:45:05.506,5329,56.195,29.37,1010.51,-0.413,-0.404,0.126,-0.144,212.69,-1.56,-2.75,246,1,1,30.0
1782726305.506365,18:45:05.506,5330,56.205,29.37,1010.51,-0.413,-0.405,0.093,-0.113,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.506378,18:45:05.506,5331,56.215,29.37,1010.51,-0.413,-0.404,0.092,-0.145,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.506385,18:45:05.506,5332,56.225,29.37,1010.51,-0.413,-0.403,0.091,-0.135,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.506392,18:45:05.506,5333,56.234,29.37,1010.51,-0.413,-0.402,0.089,-0.136,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.506397,18:45:05.506,5334,56.245,29.37,1010.51,-0.413,-0.401,0.088,-0.134,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.506667,18:45:05.506,5335,56.256,29.36,1010.51,-0.413,-0.403,0.065,-0.144,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.506676,18:45:05.506,5336,56.265,29.36,1010.51,-0.413,-0.402,0.065,0.0,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.506682,18:45:05.506,5337,56.275,29.36,1010.51,-0.413,-0.402,0.063,-0.172,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.506689,18:45:05.506,5338,56.284,29.36,1010.51,-0.413,-0.401,0.061,-0.173,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.506694,18:45:05.506,5339,56.295,29.36,1010.51,-0.413,-0.401,0.06,-0.142,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.506700,18:45:05.506,5340,56.305,29.37,1010.51,-0.413,-0.403,0.045,0.0,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.614996,18:45:05.614,5341,56.315,29.37,1010.51,-0.413,-0.402,0.045,0.0,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.615031,18:45:05.615,5342,56.324,29.37,1010.51,-0.413,-0.402,0.044,-0.114,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.615040,18:45:05.615,5343,56.334,29.37,1010.51,-0.413,-0.401,0.043,-0.134,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.615047,18:45:05.615,5344,56.344,29.37,1010.51,-0.413,-0.401,0.041,-0.115,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.615053,18:45:05.615,5345,56.354,29.37,1010.51,-0.413,-0.403,0.03,-0.155,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.615058,18:45:05.615,5346,56.364,29.37,1010.51,-0.413,-0.403,0.029,-0.134,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.615412,18:45:05.615,5347,56.374,29.37,1010.51,-0.413,-0.402,0.027,-0.173,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.615422,18:45:05.615,5348,56.384,29.37,1010.51,-0.413,-0.402,0.026,-0.104,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.615428,18:45:05.615,5349,56.394,29.37,1010.51,-0.413,-0.402,0.025,-0.104,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.615433,18:45:05.615,5350,56.404,29.37,1010.51,-0.413,-0.404,0.017,-0.154,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.615439,18:45:05.615,5351,56.414,29.37,1010.51,-0.413,-0.404,0.016,-0.163,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.615445,18:45:05.615,5352,56.424,29.37,1010.51,-0.413,-0.404,0.014,-0.144,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.723651,18:45:05.723,5353,56.434,29.37,1010.51,-0.413,-0.404,0.013,-0.175,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.723684,18:45:05.723,5354,56.444,29.37,1010.51,-0.413,-0.403,0.011,-0.133,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.723692,18:45:05.723,5355,56.454,29.36,1010.51,-0.413,-0.405,0.007,-0.143,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.723698,18:45:05.723,5356,56.464,29.36,1010.51,-0.413,-0.405,0.006,-0.153,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.723770,18:45:05.723,5357,56.474,29.36,1010.51,-0.413,-0.405,0.004,-0.143,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.724088,18:45:05.724,5358,56.484,29.36,1010.51,-0.413,-0.405,0.003,-0.143,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.724096,18:45:05.724,5359,56.494,29.36,1010.51,-0.413,-0.405,0.002,-0.143,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.724102,18:45:05.724,5360,56.505,29.37,1010.51,-0.413,-0.407,0.0,-0.154,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.724108,18:45:05.724,5361,56.514,29.37,1010.51,-0.413,-0.407,-0.002,-0.155,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.724114,18:45:05.724,5362,56.524,29.37,1010.51,-0.413,-0.407,-0.003,-0.155,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.831741,18:45:05.831,5363,56.534,29.37,1010.51,-0.413,-0.407,-0.005,-0.144,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.831773,18:45:05.831,5364,56.544,29.37,1010.51,-0.413,-0.407,-0.006,-0.134,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.831783,18:45:05.831,5365,56.554,29.37,1010.51,-0.413,-0.408,-0.004,0.0,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.831790,18:45:05.831,5366,56.567,29.37,1010.51,-0.413,-0.408,-0.004,0.0,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.831796,18:45:05.831,5367,56.574,29.37,1010.51,-0.413,-0.408,-0.006,-0.164,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.832117,18:45:05.832,5368,56.584,29.37,1010.51,-0.413,-0.408,-0.007,-0.174,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.832126,18:45:05.832,5369,56.595,29.37,1010.51,-0.413,-0.409,-0.009,-0.143,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.832133,18:45:05.832,5370,56.604,29.37,1010.51,-0.413,-0.41,-0.007,-0.114,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.832138,18:45:05.832,5371,56.614,29.37,1010.51,-0.413,-0.41,-0.009,-0.163,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.832144,18:45:05.832,5372,56.624,29.37,1010.51,-0.413,-0.41,-0.011,-0.154,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.832149,18:45:05.832,5373,56.634,29.37,1010.51,-0.413,-0.41,-0.012,-0.135,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.940365,18:45:05.940,5374,56.644,29.37,1010.51,-0.413,-0.41,-0.014,-0.175,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.940391,18:45:05.940,5375,56.654,29.37,1010.51,-0.413,-0.411,-0.011,-0.145,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.940399,18:45:05.940,5376,56.664,29.37,1010.51,-0.413,-0.411,-0.011,0.0,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.940406,18:45:05.940,5377,56.674,29.37,1010.51,-0.413,-0.411,-0.013,-0.154,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.940411,18:45:05.940,5378,56.684,29.37,1010.51,-0.413,-0.411,-0.014,-0.124,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.940710,18:45:05.940,5379,56.694,29.37,1010.51,-0.413,-0.411,-0.014,0.0,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.940718,18:45:05.940,5380,56.704,29.37,1010.51,-0.413,-0.412,-0.012,-0.175,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.940723,18:45:05.940,5381,56.714,29.37,1010.51,-0.413,-0.412,-0.013,-0.153,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.940729,18:45:05.940,5382,56.724,29.37,1010.51,-0.413,-0.412,-0.015,-0.124,212.69,-1.56,-2.75,246,0,1,30.0
1782726305.940735,18:45:05.940,5383,56.735,29.37,1010.51,-0.413,-0.412,-0.016,-0.154,212.69,-1.56,-2.75,246,0,1,30.0
1782726306.048011,18:45:06.048,5384,56.744,29.37,1010.51,-0.413,-0.412,-0.018,-0.133,212.69,-1.56,-2.75,246,0,1,30.0
1782726306.048044,18:45:06.048,5385,56.754,29.37,1010.52,-0.499,-0.43,-0.443,-0.155,212.69,-1.56,-2.75,246,2,1,30.0
1782726306.048052,18:45:06.048,5386,56.765,29.37,1010.52,-0.499,-0.434,-0.445,-0.164,212.69,-1.56,-2.75,246,2,1,30.0
1782726306.048058,18:45:06.048,5387,56.775,29.37,1010.52,-0.499,-0.439,-0.447,-0.165,212.69,-1.56,-2.75,246,2,1,30.0
1782726306.048064,18:45:06.048,5388,56.785,29.37,1010.52,-0.499,-0.443,-0.448,-0.135,212.69,-1.56,-2.75,246,2,1,30.0
1782726306.048392,18:45:06.048,5389,56.795,29.37,1010.52,-0.499,-0.448,-0.449,-0.145,212.69,-1.56,-2.75,246,2,1,30.0
1782726306.048401,18:45:06.048,5390,56.805,29.37,1010.52,-0.499,-0.462,-0.338,-0.134,212.69,-1.56,-2.75,246,2,1,30.0
1782726306.048407,18:45:06.048,5391,56.815,29.37,1010.52,-0.499,-0.465,-0.338,0.0,212.69,-1.56,-2.75,246,2,1,30.0
1782726306.048413,18:45:06.048,5392,56.825,29.37,1010.52,-0.499,-0.469,-0.339,-0.154,212.69,-1.56,-2.75,246,2,1,30.0
1782726306.048418,18:45:06.048,5393,56.835,29.37,1010.52,-0.499,-0.472,-0.341,-0.123,212.69,-1.56,-2.75,246,2,1,30.0
1782726306.156262,18:45:06.156,5394,56.845,29.37,1010.52,-0.499,-0.475,-0.342,-0.153,212.69,-1.56,-2.75,246,2,1,30.0
1782726306.156296,18:45:06.156,5395,56.855,29.37,1010.52,-0.499,-0.483,-0.258,-0.173,212.69,-1.56,-2.75,246,2,1,30.0
1782726306.156304,18:45:06.156,5396,56.865,29.37,1010.52,-0.499,-0.486,-0.259,-0.143,212.69,-1.56,-2.75,246,2,1,30.0
1782726306.156311,18:45:06.156,5397,56.875,29.37,1010.52,-0.499,-0.488,-0.261,-0.144,212.69,-1.56,-2.75,246,2,1,30.0
1782726306.156317,18:45:06.156,5398,56.885,29.37,1010.52,-0.499,-0.491,-0.262,-0.133,212.69,-1.56,-2.75,246,2,1,30.0
1782726306.156636,18:45:06.156,5399,56.895,29.37,1010.52,-0.499,-0.493,-0.264,-0.133,212.69,-1.56,-2.75,246,2,1,30.0
1782726306.156645,18:45:06.156,5400,56.905,29.37,1010.52,-0.499,-0.497,-0.199,-0.164,212.69,-1.56,-2.75,246,2,1,30.0
1782726306.156651,18:45:06.156,5401,56.915,29.37,1010.52,-0.499,-0.499,-0.199,0.0,212.69,-0.06,-0.06,246,2,1,30.0
1782726306.156657,18:45:06.156,5402,56.922,29.37,1010.52,-0.499,-0.5,-0.199,0.0,212.69,-0.06,-0.06,246,2,1,30.0
1782726306.156663,18:45:06.156,5403,56.935,29.37,1010.52,-0.499,-0.503,-0.199,0.0,212.69,-0.06,-0.06,246,2,1,30.0
1782726306.156669,18:45:06.156,5404,56.945,29.37,1010.52,-0.499,-0.505,-0.199,0.0,212.69,-0.06,-0.06,246,2,1,30.0
1782726306.264984,18:45:06.264,5405,56.955,29.37,1010.52,-0.499,-0.505,-0.149,0.0,212.69,-0.06,-0.06,246,2,1,30.0
1782726306.265023,18:45:06.265,5406,56.965,29.37,1010.52,-0.499,-0.507,-0.149,0.0,212.69,-0.06,-0.06,246,2,1,30.0
1782726306.265077,18:45:06.265,5407,56.975,29.37,1010.52,-0.499,-0.508,-0.149,0.0,212.69,-0.06,-0.06,246,2,1,30.0
1782726306.265085,18:45:06.265,5408,56.985,29.37,1010.52,-0.499,-0.51,-0.149,0.0,212.69,-0.06,-0.06,246,2,1,30.0
1782726306.265092,18:45:06.265,5409,56.995,29.37,1010.52,-0.499,-0.511,-0.149,0.0,212.69,-0.06,-0.06,246,2,1,30.0
1782726306.265456,18:45:06.265,5410,57.005,29.37,1010.52,-0.499,-0.51,-0.112,0.0,212.69,-0.06,-0.06,246,2,1,30.0
1782726306.265465,18:45:06.265,5411,57.012,29.37,1010.52,-0.499,-0.511,-0.112,0.0,212.69,-0.06,-0.06,246,2,1,30.0
1782726306.265471,18:45:06.265,5412,57.025,29.37,1010.52,-0.499,-0.512,-0.112,0.0,212.69,-0.06,-0.06,246,2,1,30.0
1782726306.265476,18:45:06.265,5413,57.035,29.37,1010.52,-0.499,-0.513,-0.112,0.0,212.69,-0.06,-0.06,246,2,1,30.0
1782726306.265482,18:45:06.265,5414,57.045,29.37,1010.52,-0.499,-0.514,-0.112,0.0,212.69,-1.56,-2.75,246,2,1,30.0
1782726306.265487,18:45:06.265,5415,57.055,29.37,1010.52,-0.499,-0.512,-0.084,0.0,212.69,-0.06,-0.06,246,0,1,30.0
1782726306.373645,18:45:06.373,5416,57.065,29.37,1010.52,-0.499,-0.513,-0.084,0.0,212.69,-0.06,-0.06,246,0,1,30.0
1782726306.373673,18:45:06.373,5417,57.075,29.37,1010.52,-0.499,-0.514,-0.084,0.0,212.69,-0.06,-0.06,246,0,1,30.0
1782726306.373681,18:45:06.373,5418,57.085,29.37,1010.52,-0.499,-0.515,-0.084,0.0,212.69,-0.06,-0.06,246,0,1,30.0
1782726306.373687,18:45:06.373,5419,57.095,29.37,1010.52,-0.499,-0.516,-0.085,-0.16,212.69,-1.56,-2.75,246,0,1,30.0
1782726306.373693,18:45:06.373,5420,57.104,29.37,1010.52,-0.499,-0.513,-0.064,0.0,212.88,-1.56,-2.75,246,0,1,30.0
1782726306.373699,18:45:06.373,5421,57.112,29.37,1010.52,-0.499,-0.514,-0.064,0.0,212.88,-1.56,-2.75,246,0,1,30.0
1782726306.373975,18:45:06.373,5422,57.122,29.37,1010.52,-0.499,-0.514,-0.064,0.0,212.88,-1.56,-2.75,246,0,1,30.0
1782726306.373983,18:45:06.373,5423,57.135,29.37,1010.52,-0.499,-0.515,-0.064,0.0,213.63,-0.06,-0.06,246,0,1,30.0
1782726306.373989,18:45:06.373,5424,57.144,29.37,1010.52,-0.499,-0.516,-0.064,0.0,213.94,-1.5,-2.75,246,0,1,30.0
1782726306.373994,18:45:06.373,5425,57.154,29.37,1010.52,-0.499,-0.513,-0.048,0.0,214.25,-1.5,-2.75,246,0,1,30.0
1782726306.374000,18:45:06.374,5426,57.165,29.37,1010.52,-0.499,-0.513,-0.048,0.0,214.5,-0.06,-0.06,246,0,1,30.0
1782726306.482171,18:45:06.482,5427,57.172,29.37,1010.52,-0.499,-0.514,-0.048,0.0,214.5,-0.06,-0.06,246,0,1,30.0
1782726306.482200,18:45:06.482,5428,57.185,29.37,1010.52,-0.499,-0.514,-0.048,0.0,214.81,-0.06,-0.06,246,0,1,30.0
1782726306.482207,18:45:06.482,5429,57.194,29.37,1010.52,-0.499,-0.515,-0.048,0.0,214.81,-1.44,-2.81,246,0,1,30.0
1782726306.482212,18:45:06.482,5430,57.204,29.37,1010.52,-0.499,-0.512,-0.036,0.0,214.81,-1.44,-2.81,246,0,1,30.0
1782726306.482219,18:45:06.482,5431,57.215,29.37,1010.52,-0.499,-0.512,-0.036,0.0,214.81,-0.06,-0.06,246,0,1,30.0
1782726306.482226,18:45:06.482,5432,57.222,29.37,1010.52,-0.499,-0.513,-0.036,0.0,214.81,-0.06,-0.06,246,0,1,30.0
1782726306.482527,18:45:06.482,5433,57.235,29.37,1010.52,-0.499,-0.513,-0.036,0.0,214.94,-0.06,-0.06,246,0,1,30.0
1782726306.482535,18:45:06.482,5434,57.244,29.37,1010.52,-0.499,-0.514,-0.036,0.0,214.94,-1.44,-2.81,246,0,1,30.0
1782726306.482541,18:45:06.482,5435,57.255,29.37,1010.52,-0.499,-0.511,-0.028,-0.155,215.06,-1.44,-2.81,246,0,1,30.0
1782726306.482547,18:45:06.482,5436,57.265,29.37,1010.52,-0.499,-0.511,-0.028,0.0,215.19,-1.44,-2.81,246,0,1,30.0
1782726306.482553,18:45:06.482,5437,57.275,29.37,1010.52,-0.499,-0.512,-0.028,0.0,215.19,-0.06,-0.06,246,0,1,30.0
1782726306.590861,18:45:06.590,5438,57.285,29.37,1010.52,-0.499,-0.512,-0.028,0.0,215.19,-0.06,-0.06,246,0,1,30.0
1782726306.591077,18:45:06.591,5439,57.295,29.37,1010.52,-0.499,-0.512,-0.03,-0.164,215.19,-1.44,-2.81,246,0,1,30.0
1782726306.591094,18:45:06.591,5440,57.305,29.37,1010.52,-0.499,-0.51,-0.023,-0.141,215.19,-1.44,-2.81,246,0,1,30.0
1782726306.591103,18:45:06.591,5441,57.316,29.37,1010.52,-0.499,-0.51,-0.023,0.0,215.19,-1.44,-2.81,246,0,1,30.0
1782726306.591111,18:45:06.591,5442,57.322,29.37,1010.52,-0.499,-0.51,-0.023,0.0,215.19,-1.44,-2.81,246,0,1,30.0
1782726306.591119,18:45:06.591,5443,57.335,29.37,1010.52,-0.499,-0.511,-0.023,0.0,215.06,-0.06,-0.06,246,0,1,30.0
1782726306.591455,18:45:06.591,5444,57.345,29.37,1010.52,-0.499,-0.511,-0.023,0.0,215.06,-1.44,-2.81,246,0,1,30.0
1782726306.591467,18:45:06.591,5445,57.355,29.36,1010.51,-0.413,-0.491,0.413,0.0,215.06,-1.44,-2.81,246,1,1,30.0
1782726306.591475,18:45:06.591,5446,57.365,29.36,1010.51,-0.413,-0.487,0.413,0.0,215.06,-1.56,-2.81,246,1,1,30.0
1782726306.591483,18:45:06.591,5447,57.375,29.36,1010.51,-0.413,-0.483,0.413,0.0,215.06,-0.06,-0.06,246,1,1,30.0
1782726306.591491,18:45:06.591,5448,57.385,29.36,1010.51,-0.413,-0.479,0.413,0.0,215.06,-0.06,-0.06,246,1,1,30.0
1782726306.701872,18:45:06.701,5449,57.395,29.36,1010.51,-0.413,-0.475,0.413,0.0,215.06,-1.63,-3.19,246,1,1,30.0
1782726306.701900,18:45:06.701,5450,57.404,29.36,1010.51,-0.413,-0.459,0.31,0.0,215.06,-1.63,-3.5,246,1,1,30.0
1782726306.701907,18:45:06.701,5451,57.415,29.36,1010.51,-0.413,-0.456,0.31,0.0,215.06,-1.63,-4.0,246,1,1,30.0
1782726306.701913,18:45:06.701,5452,57.425,29.36,1010.51,-0.413,-0.453,0.31,0.0,215.06,-0.06,-0.06,246,1,1,30.0
1782726306.701918,18:45:06.701,5453,57.432,29.36,1010.51,-0.413,-0.451,0.31,0.0,215.06,-0.06,-0.06,246,1,1,30.0
1782726306.701924,18:45:06.701,5454,57.443,29.36,1010.51,-0.413,-0.447,0.31,0.0,215.06,-0.06,-0.06,246,1,1,30.0
1782726306.702152,18:45:06.702,5455,57.454,29.36,1010.51,-0.413,-0.438,0.232,0.0,214.5,-1.75,-6.81,246,1,1,30.0
1782726306.702159,18:45:06.702,5456,57.465,29.36,1010.51,-0.413,-0.435,0.232,0.0,214.38,-1.75,-7.31,246,1,1,30.0
1782726306.702214,18:45:06.702,5457,57.475,29.36,1010.51,-0.413,-0.433,0.232,0.0,214.25,-0.06,-0.06,246,1,1,30.0
1782726306.702220,18:45:06.702,5458,57.485,29.36,1010.51,-0.413,-0.431,0.232,0.0,214.25,-0.06,-0.06,246,1,1,30.0
1782726306.702226,18:45:06.702,5459,57.493,29.36,1010.51,-0.413,-0.429,0.232,0.0,214.25,-0.06,-0.06,246,1,1,30.0
1782726306.810315,18:45:06.810,5460,57.503,29.36,1010.51,-0.413,-0.424,0.174,0.0,214.25,-0.06,-0.06,246,1,1,30.0
1782726306.810351,18:45:06.810,5461,57.515,29.36,1010.51,-0.413,-0.422,0.174,0.0,213.81,-1.88,-9.69,246,1,1,30.0
1782726306.810359,18:45:06.810,5462,57.525,29.36,1010.51,-0.413,-0.42,0.174,0.0,213.63,-0.06,-0.06,246,1,1,30.0
1782726306.810365,18:45:06.810,5463,57.536,29.36,1010.51,-0.413,-0.418,0.174,0.0,213.44,-0.06,-0.06,246,1,1,30.0
1782726306.810371,18:45:06.810,5464,57.544,29.36,1010.51,-0.413,-0.417,0.174,0.0,213.25,-1.81,-11.69,246,1,1,30.0
1782726306.810766,18:45:06.810,5465,57.554,29.36,1010.51,-0.413,-0.415,0.125,-0.78,213.25,-1.81,-12.06,246,1,1,30.0
1782726306.810775,18:45:06.810,5466,57.564,29.36,1010.51,-0.413,-0.413,0.125,0.0,213.06,-1.81,-12.31,246,1,1,30.0
1782726306.810782,18:45:06.810,5467,57.575,29.36,1010.51,-0.413,-0.412,0.125,0.0,213.06,-0.06,-0.06,246,1,1,30.0
1782726306.810787,18:45:06.810,5468,57.582,29.36,1010.51,-0.413,-0.411,0.125,0.0,213.06,-0.06,-0.06,246,1,1,30.0
1782726306.810792,18:45:06.810,5469,57.594,29.36,1010.51,-0.413,-0.41,0.125,0.0,212.88,-1.75,-13.0,246,1,1,30.0
1782726306.810982,18:45:06.810,5470,57.604,29.36,1010.51,-0.413,-0.409,0.094,0.0,212.88,-1.75,-13.31,246,0,1,30.0
1782726306.810989,18:45:06.810,5471,57.615,29.36,1010.51,-0.413,-0.408,0.094,0.0,212.69,-1.75,-13.69,246,0,1,30.0
1782726306.810995,18:45:06.810,5472,57.625,29.36,1010.51,-0.413,-0.407,0.094,0.0,212.69,-1.75,-14.13,246,0,1,30.0
1782726306.811001,18:45:06.811,5473,57.635,29.36,1010.51,-0.413,-0.406,0.094,0.0,212.69,-0.06,-0.06,246,0,1,30.0
1782726306.811007,18:45:06.811,5474,57.644,29.36,1010.51,-0.413,-0.406,0.091,-0.289,212.56,-1.69,-15.06,246,0,1,30.0
1782726306.919237,18:45:06.919,5475,57.654,29.36,1010.51,-0.413,-0.406,0.065,-0.387,212.56,-1.69,-15.56,246,0,1,30.0
1782726306.919265,18:45:06.919,5476,57.664,29.36,1010.51,-0.413,-0.406,0.065,0.0,212.56,-0.06,-0.06,246,0,1,30.0
1782726306.919273,18:45:06.919,5477,57.673,29.36,1010.51,-0.413,-0.405,0.065,0.0,212.56,-0.06,-0.06,246,0,1,30.0
1782726306.919279,18:45:06.919,5478,57.685,29.36,1010.51,-0.413,-0.404,0.065,0.0,212.56,-0.06,-0.06,246,0,1,30.0
1782726306.919285,18:45:06.919,5479,57.694,29.36,1010.51,-0.413,-0.404,0.065,0.0,212.56,-1.63,-16.44,246,0,1,30.0
1782726306.919290,18:45:06.919,5480,57.704,29.36,1010.51,-0.413,-0.405,0.049,0.0,212.56,-1.63,-16.44,246,0,1,30.0
1782726307.027752,18:45:07.027,5481,57.713,29.36,1010.51,-0.413,-0.405,0.049,0.0,212.56,-1.63,-16.44,246,0,1,30.0
1782726307.027787,18:45:07.027,5482,57.725,29.36,1010.51,-0.413,-0.404,0.049,0.0,212.56,-0.06,-0.06,246,0,1,30.0
1782726307.027795,18:45:07.027,5483,57.735,29.36,1010.51,-0.413,-0.404,0.049,0.0,212.44,-0.06,-0.06,246,0,1,30.0
1782726307.027801,18:45:07.027,5484,57.744,29.36,1010.51,-0.413,-0.403,0.049,0.0,212.44,-1.63,-17.63,246,0,1,30.0
1782726307.027806,18:45:07.027,5485,57.754,29.36,1010.51,-0.413,-0.405,0.037,0.0,212.44,-1.63,-18.19,246,0,1,30.0
1782726307.027812,18:45:07.027,5486,57.764,29.36,1010.51,-0.413,-0.405,0.037,0.0,212.31,-1.63,-18.75,246,0,1,30.0
1782726307.028144,18:45:07.028,5487,57.775,29.36,1010.51,-0.413,-0.404,0.037,0.0,212.31,-1.63,-19.38,246,0,1,30.0
1782726307.028152,18:45:07.028,5488,57.785,29.36,1010.51,-0.413,-0.404,0.037,0.0,212.13,-1.63,-19.94,246,0,1,30.0
1782726307.028158,18:45:07.028,5489,57.795,29.36,1010.51,-0.413,-0.403,0.034,-0.342,212.0,-1.63,-20.44,246,0,1,30.0
1782726307.028164,18:45:07.028,5490,57.804,29.36,1010.51,-0.413,-0.405,0.025,0.0,212.0,-1.63,-20.81,246,0,1,30.0
