host_unix,host_time,seq,up_ms,temp_c,press_hpa,alt_baro_m,alt_fused_m,vel_m_s,az_m_s2,heading,roll,pitch,calib,vstate,elev,servo_deg
1782723832.012884,18:03:52.012,959,12.484,24.92,1011.79,0.093,0.038,0.539,0.0,14.81,-0.06,-0.06,255,1,1,30.0
1782723832.012890,18:03:52.012,960,12.494,24.92,1011.79,0.093,0.044,0.539,0.0,14.81,-0.06,-0.06,255,1,1,30.0
1782723832.012932,18:03:52.012,961,12.504,24.92,1011.79,0.093,0.058,0.404,0.0,14.81,-0.06,-0.06,255,1,1,30.0
1782723832.012939,18:03:52.012,962,12.514,24.92,1011.79,0.093,0.062,0.404,0.0,14.69,-0.06,-0.06,255,1,1,30.0
1782723832.013218,18:03:52.013,963,12.524,24.92,1011.79,0.093,0.066,0.404,0.0,14.5,-0.06,-0.06,255,1,1,30.0
1782723832.013225,18:03:52.013,964,12.534,24.92,1011.79,0.093,0.07,0.404,0.0,14.5,-0.06,-0.06,255,1,1,30.0
1782723832.013231,18:03:52.013,965,12.544,24.92,1011.79,0.093,0.074,0.404,0.0,14.5,-0.06,-0.06,255,1,1,30.0
1782723832.013236,18:03:52.013,966,12.554,24.92,1011.79,0.093,0.081,0.303,0.0,14.5,-0.06,-0.06,255,1,1,30.0
1782723832.013241,18:03:52.013,967,12.564,24.92,1011.79,0.093,0.084,0.303,0.0,14.5,-0.06,-0.06,255,1,1,30.0
1782723832.120098,18:03:52.120,968,12.574,24.92,1011.79,0.093,0.087,0.303,0.0,14.5,-0.06,-0.06,255,1,1,30.0
1782723832.120260,18:03:52.120,969,12.584,24.92,1011.79,0.093,0.09,0.303,0.0,14.69,-0.06,-0.06,255,1,1,30.0
1782723832.120271,18:03:52.120,970,12.594,24.92,1011.79,0.093,0.093,0.303,0.0,14.69,-0.06,-0.06,255,1,1,30.0
1782723832.120278,18:03:52.120,971,12.604,24.92,1011.79,0.093,0.096,0.228,0.0,14.69,-0.06,-0.06,255,1,1,30.0
1782723832.120284,18:03:52.120,972,12.614,24.92,1011.79,0.093,0.098,0.228,0.0,14.69,-0.06,-0.06,255,1,1,30.0
1782723832.120290,18:03:52.120,973,12.624,24.92,1011.79,0.093,0.1,0.228,0.0,14.69,-0.06,-0.06,255,1,1,30.0
1782723832.222818,18:03:52.222,974,12.634,24.92,1011.79,0.093,0.103,0.228,0.0,14.44,-0.06,-0.06,255,1,1,30.0
1782723832.222846,18:03:52.222,975,12.644,24.92,1011.79,0.093,0.102,0.171,0.0,14.44,-0.06,-0.06,255,1,1,30.0
1782723832.222854,18:03:52.222,976,12.654,24.92,1011.79,0.093,0.104,0.171,0.0,14.44,-0.06,-0.06,255,1,1,30.0
1782723832.222860,18:03:52.222,977,12.664,24.92,1011.79,0.093,0.106,0.171,0.0,14.44,-0.06,-0.06,255,1,1,30.0
1782723832.222866,18:03:52.222,978,12.674,24.92,1011.79,0.093,0.108,0.171,0.0,14.44,-0.06,-0.06,255,1,1,30.0
1782723832.222871,18:03:52.222,979,12.684,24.92,1011.79,0.093,0.109,0.171,0.0,14.44,-0.06,-0.06,255,1,1,30.0
1782723832.223166,18:03:52.223,980,12.701,24.92,1011.79,0.093,0.108,0.128,0.0,14.31,-0.06,-0.06,255,1,1,30.0
1782723832.223173,18:03:52.223,981,12.704,24.92,1011.79,0.093,0.109,0.128,0.0,14.31,-0.06,-0.06,255,1,1,30.0
1782723832.223179,18:03:52.223,982,12.714,24.92,1011.79,0.093,0.11,0.128,0.0,14.19,-0.06,-0.06,255,1,1,30.0
1782723832.223184,18:03:52.223,983,12.724,24.92,1011.79,0.093,0.111,0.128,0.0,14.06,-0.06,-0.06,255,1,1,30.0
1782723832.223190,18:03:52.223,984,12.734,24.92,1011.79,0.093,0.113,0.128,0.0,13.94,-0.06,-0.06,255,1,1,30.0
1782723832.325533,18:03:52.325,985,12.744,24.92,1011.79,0.093,0.114,0.128,0.0,13.81,-0.06,-0.06,255,1,1,30.0
1782723832.325559,18:03:52.325,986,12.754,24.92,1011.8,0.005,0.093,-0.319,0.0,13.81,-0.06,-0.06,255,0,1,30.0
1782723832.325566,18:03:52.325,987,12.764,24.92,1011.8,0.005,0.09,-0.319,0.0,13.63,-0.06,-0.06,255,2,1,30.0
1782723832.325572,18:03:52.325,988,12.774,24.92,1011.8,0.005,0.087,-0.319,0.0,13.63,-0.06,-0.06,255,2,1,30.0
1782723832.325578,18:03:52.325,989,12.784,24.92,1011.8,0.005,0.084,-0.319,0.0,13.63,-0.06,-0.06,255,2,1,30.0
1782723832.325583,18:03:52.325,990,12.794,24.92,1011.8,0.005,0.08,-0.319,0.0,13.63,-0.06,-0.06,255,2,1,30.0
1782723832.325892,18:03:52.325,991,12.804,24.92,1011.8,0.005,0.063,-0.24,0.0,13.63,-0.06,-0.06,255,2,1,30.0
1782723832.325902,18:03:52.325,992,12.814,24.92,1011.8,0.005,0.06,-0.24,0.0,13.63,-0.06,-0.06,255,2,1,30.0
1782723832.325908,18:03:52.325,993,12.824,24.92,1011.8,0.005,0.058,-0.24,0.0,13.63,-0.06,-0.06,255,2,1,30.0
1782723832.325913,18:03:52.325,994,12.834,24.92,1011.8,0.005,0.056,-0.24,0.0,13.63,-0.06,-0.06,255,2,1,30.0
1782723832.325919,18:03:52.325,995,12.844,24.92,1011.8,0.005,0.053,-0.24,0.0,13.5,-0.06,-0.06,255,2,1,30.0
1782723832.325924,18:03:52.325,996,12.854,24.92,1011.8,0.005,0.042,-0.18,0.0,13.5,-0.06,-0.06,255,2,1,30.0
1782723832.428512,18:03:52.428,997,12.864,24.92,1011.8,0.005,0.04,-0.18,0.0,13.38,-0.06,-0.06,255,2,1,30.0
1782723832.428537,18:03:52.428,998,12.874,24.92,1011.8,0.005,0.038,-0.18,0.0,13.25,-0.06,-0.06,255,2,1,30.0
1782723832.428545,18:03:52.428,999,12.884,24.92,1011.8,0.005,0.036,-0.18,0.0,13.25,-0.06,-0.06,255,2,1,30.0
1782723832.428552,18:03:52.428,1000,12.894,24.92,1011.79,0.093,0.046,0.407,0.0,13.13,-0.06,-0.06,255,0,1,30.0
1782723832.428558,18:03:52.428,1001,12.904,24.92,1011.79,0.093,0.05,0.407,0.0,13.13,-0.06,-0.06,255,1,1,30.0
1782723832.428563,18:03:52.428,1002,12.914,24.92,1011.79,0.093,0.054,0.407,0.0,12.94,-0.06,-0.06,255,1,1,30.0
1782723832.428843,18:03:52.428,1003,12.924,24.92,1011.79,0.093,0.058,0.407,0.0,12.94,-0.06,-0.06,255,1,1,30.0
1782723832.428851,18:03:52.428,1004,12.934,24.92,1011.79,0.093,0.062,0.407,0.0,12.94,-0.06,-0.06,255,1,1,30.0
1782723832.428856,18:03:52.428,1005,12.944,24.92,1011.79,0.093,0.072,0.305,0.0,12.94,-0.06,-0.06,255,1,1,30.0
1782723832.428862,18:03:52.428,1006,12.954,24.92,1011.79,0.093,0.075,0.305,0.0,12.94,-0.06,-0.06,255,1,1,30.0
1782723832.428867,18:03:52.428,1007,12.964,24.92,1011.79,0.093,0.078,0.305,0.0,12.94,-0.06,-0.06,255,1,1,30.0
1782723832.531481,18:03:52.531,1008,12.974,24.92,1011.79,0.093,0.081,0.305,0.0,12.94,-0.06,-0.06,255,1,1,30.0
1782723832.531507,18:03:52.531,1009,12.984,24.92,1011.79,0.093,0.084,0.305,0.0,12.94,-0.06,-0.06,255,1,1,30.0
1782723832.531515,18:03:52.531,1010,12.994,24.92,1011.79,0.093,0.088,0.229,0.0,12.94,-0.06,-0.06,255,1,1,30.0
1782723832.531545,18:03:52.531,1011,13.004,24.92,1011.79,0.093,0.09,0.229,0.0,12.94,-0.06,-0.06,255,1,1,30.0
1782723832.531553,18:03:52.531,1012,13.014,24.92,1011.79,0.093,0.093,0.229,0.0,12.81,-0.06,-0.06,255,1,1,30.0
1782723832.531909,18:03:52.531,1013,13.024,24.92,1011.79,0.093,0.095,0.229,0.0,12.63,-0.06,-0.06,255,1,1,30.0
1782723832.531917,18:03:52.531,1014,13.034,24.92,1011.79,0.093,0.097,0.229,0.0,12.5,-0.06,-0.06,255,1,1,30.0
1782723832.531923,18:03:52.531,1015,13.044,24.92,1011.79,0.093,0.098,0.172,0.0,12.38,-0.06,-0.06,255,1,1,30.0
1782723832.531929,18:03:52.531,1016,13.054,24.92,1011.79,0.093,0.1,0.172,0.0,12.25,-0.06,-0.06,255,1,1,30.0
1782723832.531934,18:03:52.531,1017,13.064,24.92,1011.79,0.093,0.102,0.172,0.0,12.25,-0.06,-0.06,255,1,1,30.0
1782723832.531940,18:03:52.531,1018,13.074,24.92,1011.79,0.093,0.103,0.172,0.0,12.06,-0.06,-0.06,255,1,1,30.0
1782723832.634633,18:03:52.634,1019,13.084,24.92,1011.79,0.093,0.105,0.172,0.0,11.94,-0.06,-0.06,255,1,1,30.0
1782723832.634663,18:03:52.634,1020,13.094,24.93,1011.79,0.093,0.104,0.129,0.0,11.94,-0.06,-0.06,255,1,1,30.0
1782723832.634671,18:03:52.634,1021,13.104,24.93,1011.79,0.093,0.105,0.129,0.0,11.69,-0.06,-0.06,255,1,1,30.0
1782723832.634678,18:03:52.634,1022,13.114,24.93,1011.79,0.093,0.107,0.129,0.0,11.56,-0.06,-0.06,255,1,1,30.0
1782723832.634686,18:03:52.634,1023,13.124,24.93,1011.79,0.093,0.108,0.129,0.0,11.44,-0.06,-0.06,255,1,1,30.0
1782723832.635114,18:03:52.635,1024,13.134,24.93,1011.79,0.093,0.106,0.097,0.0,11.44,-0.06,-0.06,255,0,1,30.0
1782723832.635126,18:03:52.635,1025,13.144,24.93,1011.79,0.093,0.107,0.097,0.0,11.44,-0.06,-0.06,255,0,1,30.0
1782723832.635133,18:03:52.635,1026,13.154,24.93,1011.79,0.093,0.108,0.097,0.0,11.31,-0.06,-0.06,255,0,1,30.0
1782723832.635138,18:03:52.635,1027,13.164,24.93,1011.79,0.093,0.109,0.097,0.0,11.31,-0.06,-0.06,255,0,1,30.0
1782723832.635144,18:03:52.635,1028,13.174,24.93,1011.79,0.093,0.11,0.097,0.0,11.19,-0.06,-0.06,255,0,1,30.0
1782723832.635149,18:03:52.635,1029,13.184,24.93,1011.79,0.093,0.107,0.072,0.0,11.19,-0.06,-0.06,255,0,1,30.0
1782723832.737837,18:03:52.737,1030,13.194,24.93,1011.79,0.093,0.108,0.072,0.0,11.0,-0.06,-0.06,255,0,1,30.0
1782723832.737867,18:03:52.737,1031,13.204,24.93,1011.79,0.093,0.109,0.072,0.0,10.81,-0.06,-0.06,255,0,1,30.0
1782723832.737874,18:03:52.737,1032,13.214,24.93,1011.79,0.093,0.109,0.072,0.0,10.69,-0.06,-0.06,255,0,1,30.0
1782723832.737881,18:03:52.737,1033,13.224,24.93,1011.79,0.093,0.11,0.072,0.0,10.69,-0.06,-0.06,255,0,1,30.0
1782723832.737886,18:03:52.737,1034,13.234,24.93,1011.79,0.093,0.107,0.054,0.0,10.38,-0.06,-0.06,255,0,1,30.0
1782723832.738192,18:03:52.738,1035,13.244,24.93,1011.79,0.093,0.108,0.054,0.0,10.38,-0.06,-0.06,255,0,1,30.0
1782723832.738201,18:03:52.738,1036,13.254,24.93,1011.79,0.093,0.108,0.054,0.0,10.19,-0.06,-0.06,255,0,1,30.0
1782723832.738207,18:03:52.738,1037,13.264,24.93,1011.79,0.093,0.109,0.054,0.0,10.06,-0.06,-0.06,255,0,1,30.0
1782723832.738214,18:03:52.738,1038,13.274,24.93,1011.79,0.093,0.109,0.054,0.0,9.94,-0.06,-0.06,255,0,1,30.0
1782723832.738219,18:03:52.738,1039,13.284,24.93,1011.79,0.093,0.107,0.041,0.0,9.81,-0.06,-0.06,255,0,1,30.0
1782723832.840549,18:03:52.840,1040,13.294,24.93,1011.79,0.093,0.107,0.041,0.0,9.69,-0.06,-0.06,255,0,1,30.0
1782723832.840573,18:03:52.840,1041,13.304,24.93,1011.79,0.093,0.107,0.041,0.0,9.56,-0.06,-0.06,255,0,1,30.0
1782723832.840580,18:03:52.840,1042,13.314,24.93,1011.79,0.093,0.108,0.041,0.0,9.56,-0.06,-0.06,255,0,1,30.0
1782723832.840586,18:03:52.840,1043,13.324,24.93,1011.79,0.093,0.105,0.031,0.0,9.25,-0.06,-0.06,255,0,1,30.0
1782723832.840592,18:03:52.840,1044,13.334,24.93,1011.79,0.093,0.105,0.031,0.0,9.25,-0.06,-0.06,255,0,1,30.0
1782723832.840890,18:03:52.840,1045,13.344,24.93,1011.79,0.093,0.106,0.031,0.0,9.06,-0.06,-0.06,255,0,1,30.0
1782723832.840899,18:03:52.840,1046,13.354,24.93,1011.79,0.093,0.106,0.031,0.0,9.06,-0.06,-0.06,255,0,1,30.0
1782723832.840904,18:03:52.840,1047,13.364,24.93,1011.79,0.093,0.106,0.031,0.0,8.94,-0.06,-0.06,255,0,1,30.0
1782723832.840910,18:03:52.840,1048,13.374,24.93,1011.79,0.093,0.104,0.023,0.0,8.94,-0.06,-0.06,255,0,1,30.0
1782723832.840915,18:03:52.840,1049,13.384,24.93,1011.79,0.093,0.104,0.023,0.0,8.75,-0.06,-0.06,255,0,1,30.0
1782723832.840920,18:03:52.840,1050,13.394,24.93,1011.79,0.093,0.104,0.023,0.0,8.75,-0.06,-0.06,255,0,1,30.0
1782723832.943427,18:03:52.943,1051,13.404,24.93,1011.79,0.093,0.105,0.023,0.0,8.75,-0.06,-0.06,255,0,1,30.0
1782723832.943450,18:03:52.943,1052,13.414,24.93,1011.79,0.093,0.105,0.023,0.0,8.75,-0.06,-0.06,255,0,1,30.0
1782723832.943458,18:03:52.943,1053,13.424,24.93,1011.79,0.093,0.103,0.017,0.0,8.75,-0.06,-0.06,255,0,1,30.0
1782723832.943463,18:03:52.943,1054,13.434,24.93,1011.79,0.093,0.103,0.017,0.0,8.75,-0.06,-0.06,255,0,1,30.0
1782723832.943469,18:03:52.943,1055,13.444,24.93,1011.79,0.093,0.103,0.017,0.0,8.63,-0.06,-0.06,255,0,1,30.0
1782723832.943474,18:03:52.943,1056,13.454,24.93,1011.79,0.093,0.103,0.017,0.0,8.63,-0.06,-0.06,255,0,1,30.0
1782723833.046132,18:03:53.046,1057,13.464,24.93,1011.79,0.093,0.103,0.017,0.0,8.44,-0.06,-0.06,255,0,1,30.0
1782723833.046157,18:03:53.046,1058,13.474,24.93,1011.78,0.18,0.119,0.45,0.0,8.31,-0.06,-0.06,255,1,1,29.75
1782723833.046165,18:03:53.046,1059,13.484,24.93,1011.78,0.18,0.123,0.45,0.0,8.19,-0.06,-0.06,255,1,1,30.0
1782723833.046171,18:03:53.046,1060,13.494,24.93,1011.78,0.18,0.128,0.45,0.0,8.19,-0.06,-0.06,255,1,1,30.0
1782723833.046213,18:03:53.046,1061,13.504,24.93,1011.78,0.18,0.132,0.45,0.0,7.94,-0.06,-0.06,255,1,1,30.0
1782723833.046220,18:03:53.046,1062,13.514,24.93,1011.79,0.093,0.128,-0.208,0.0,7.94,-0.06,-0.06,255,0,1,30.0
1782723833.046531,18:03:53.046,1063,13.524,24.93,1011.79,0.093,0.126,-0.208,0.0,7.75,-0.06,-0.06,255,0,1,30.0
1782723833.046539,18:03:53.046,1064,13.534,24.93,1011.79,0.093,0.124,-0.208,0.0,7.75,-0.06,-0.06,255,0,1,30.0
1782723833.046545,18:03:53.046,1065,13.544,24.93,1011.79,0.093,0.122,-0.208,0.0,7.56,-0.06,-0.06,255,0,1,30.0
1782723833.046550,18:03:53.046,1066,13.554,24.93,1011.79,0.093,0.12,-0.208,0.0,7.56,-0.06,-0.06,255,0,1,30.0
1782723833.046556,18:03:53.046,1067,13.564,24.93,1011.79,0.093,0.113,-0.156,0.0,7.31,-0.06,-0.06,255,0,1,30.0
1782723833.046561,18:03:53.046,1068,13.574,24.93,1011.79,0.093,0.111,-0.156,0.0,7.31,-0.06,-0.06,255,0,1,30.0
1782723833.149221,18:03:53.149,1069,13.584,24.93,1011.79,0.093,0.11,-0.156,0.0,7.31,-0.06,-0.06,255,0,1,30.0
1782723833.149336,18:03:53.149,1070,13.594,24.93,1011.79,0.093,0.108,-0.156,0.0,7.0,-8.5,-19.31,255,0,1,30.0
1782723833.149346,18:03:53.149,1071,13.604,24.93,1011.79,0.093,0.107,-0.156,0.0,7.0,-8.5,-19.31,255,0,1,30.0
1782723833.149352,18:03:53.149,1072,13.614,24.93,1011.79,0.093,0.103,-0.117,0.0,7.0,-8.5,-19.31,255,0,1,30.0
1782723833.149357,18:03:53.149,1073,13.624,24.93,1011.79,0.093,0.101,-0.117,0.0,7.0,-8.5,-19.31,255,0,1,30.0
1782723833.149363,18:03:53.149,1074,13.634,24.93,1011.79,0.093,0.1,-0.117,0.0,7.0,-8.5,-19.31,255,0,1,30.0
1782723833.149587,18:03:53.149,1075,13.644,24.93,1011.79,0.093,0.099,-0.117,0.0,6.56,-9.06,-6.0,255,0,1,30.0
1782723833.149599,18:03:53.149,1076,13.654,24.93,1011.79,0.093,0.098,-0.117,0.0,6.56,-9.06,-6.0,255,0,1,30.0
1782723833.149605,18:03:53.149,1077,13.664,24.93,1011.79,0.093,0.096,-0.088,0.0,6.56,-9.06,-6.0,255,0,1,30.0
1782723833.149611,18:03:53.149,1078,13.674,24.93,1011.79,0.093,0.095,-0.088,0.0,6.56,-9.06,-6.0,255,0,1,30.0
1782723833.149616,18:03:53.149,1079,13.684,24.93,1011.79,0.093,0.094,-0.088,0.0,6.56,-9.06,-6.0,255,0,1,30.0
1782723833.252404,18:03:53.252,1080,13.694,24.93,1011.79,0.093,0.093,-0.088,0.0,6.56,-9.06,-6.0,255,0,1,30.0
1782723833.252428,18:03:53.252,1081,13.704,24.93,1011.79,0.093,0.093,-0.066,0.0,6.25,-9.19,-25.06,255,0,1,30.0
1782723833.252435,18:03:53.252,1082,13.714,24.93,1011.79,0.093,0.092,-0.066,0.0,6.25,-9.19,-25.06,255,0,1,30.0
1782723833.252441,18:03:53.252,1083,13.724,24.93,1011.79,0.093,0.091,-0.066,0.0,6.25,-9.19,-25.06,255,0,1,30.0
1782723833.252446,18:03:53.252,1084,13.734,24.93,1011.79,0.093,0.091,-0.066,0.0,6.25,-9.19,-25.06,255,0,1,30.0
1782723833.252451,18:03:53.252,1085,13.744,24.93,1011.79,0.093,0.09,-0.066,0.0,5.94,-9.63,-27.75,255,0,1,30.0
1782723833.252752,18:03:53.252,1086,13.754,24.93,1011.79,0.093,0.09,-0.049,0.0,5.94,-9.63,-27.75,255,0,1,30.0
1782723833.252760,18:03:53.252,1087,13.764,24.93,1011.79,0.093,0.09,-0.049,0.0,5.94,-9.75,-12.81,255,0,1,30.0
1782723833.252766,18:03:53.252,1088,13.774,24.93,1011.79,0.093,0.089,-0.049,0.0,5.94,-9.75,-12.81,255,0,1,30.0
1782723833.252772,18:03:53.252,1089,13.784,24.93,1011.79,0.093,0.089,-0.049,0.0,5.94,-9.75,-12.81,255,0,1,30.0
1782723833.252777,18:03:53.252,1090,13.794,24.93,1011.79,0.093,0.088,-0.049,0.0,5.94,-9.75,-12.81,255,0,1,30.0
1782723833.355571,18:03:53.355,1091,13.804,24.93,1011.79,0.093,0.089,-0.037,0.0,5.5,-10.13,-14.31,255,0,1,30.0
1782723833.355597,18:03:53.355,1092,13.814,24.93,1011.79,0.093,0.088,-0.037,0.0,5.5,-10.13,-14.31,255,0,1,30.0
1782723833.355605,18:03:53.355,1093,13.824,24.93,1011.79,0.093,0.088,-0.037,0.0,5.5,-10.13,-14.31,255,0,1,30.0
1782723833.355611,18:03:53.355,1094,13.834,24.93,1011.79,0.093,0.088,-0.037,0.0,5.5,-10.13,-14.31,255,0,1,30.0
1782723833.355617,18:03:53.355,1095,13.844,24.93,1011.79,0.093,0.087,-0.037,0.0,5.5,-10.13,-14.31,255,0,1,30.0
1782723833.355622,18:03:53.355,1096,13.854,24.93,1011.8,0.005,0.071,-0.465,0.0,5.5,-10.13,-14.31,255,2,1,30.0
1782723833.355928,18:03:53.355,1097,13.864,24.93,1011.8,0.005,0.066,-0.465,0.0,5.5,-10.13,-14.31,255,2,1,30.0
1782723833.355936,18:03:53.355,1098,13.874,24.93,1011.8,0.005,0.061,-0.465,0.0,5.5,-10.13,-14.31,255,2,1,30.0
1782723833.355942,18:03:53.355,1099,13.884,24.93,1011.8,0.005,0.057,-0.465,0.0,5.5,-10.13,-14.31,255,2,1,30.0
1782723833.355947,18:03:53.355,1100,13.894,24.93,1011.8,0.005,0.043,-0.349,0.0,4.19,-10.44,-32.5,255,2,1,30.0
1782723833.355953,18:03:53.355,1101,13.904,24.93,1011.8,0.005,0.039,-0.349,0.0,4.19,-10.44,-32.5,255,2,1,30.0
1782723833.458525,18:03:53.458,1102,13.914,24.93,1011.8,0.005,0.036,-0.349,0.0,3.88,-10.56,-33.06,255,2,1,30.0
1782723833.458549,18:03:53.458,1103,13.924,24.93,1011.8,0.005,0.032,-0.349,0.0,3.88,-10.56,-33.06,255,2,1,30.0
1782723833.458558,18:03:53.458,1104,13.935,24.93,1011.8,0.005,0.028,-0.349,0.0,3.88,-10.56,-33.06,255,2,1,30.0
1782723833.458564,18:03:53.458,1105,13.944,24.93,1011.8,0.005,0.021,-0.262,0.0,3.5,-10.81,-33.75,255,2,1,30.0
1782723833.458570,18:03:53.458,1106,13.954,24.93,1011.8,0.005,0.019,-0.262,0.0,3.31,-10.81,-34.0,255,2,1,30.0
1782723833.458576,18:03:53.458,1107,13.964,24.93,1011.8,0.005,0.016,-0.262,0.0,3.31,-10.81,-34.0,255,2,1,30.0
1782723833.458856,18:03:53.458,1108,13.974,24.93,1011.8,0.005,0.013,-0.262,0.0,3.31,-10.81,-34.0,255,2,1,30.0
1782723833.458864,18:03:53.458,1109,13.984,24.93,1011.8,0.005,0.011,-0.262,0.0,3.31,-10.81,-34.0,255,2,1,30.0
1782723833.458870,18:03:53.458,1110,13.994,24.93,1011.79,0.093,0.025,0.241,0.0,3.31,-10.81,-34.0,255,0,1,30.0
1782723833.458914,18:03:53.458,1111,14.004,24.93,1011.79,0.093,0.028,0.241,0.0,2.69,-11.19,-35.5,255,0,1,30.0
1782723833.458921,18:03:53.458,1112,14.014,24.93,1011.79,0.093,0.03,0.241,0.0,2.69,-11.19,-35.5,255,0,1,30.0
1782723833.561745,18:03:53.561,1113,14.024,24.93,1011.79,0.093,0.032,0.241,0.0,2.69,-11.19,-35.5,255,0,1,30.0
1782723833.561767,18:03:53.561,1114,14.034,24.93,1011.79,0.093,0.035,0.241,0.0,2.69,-11.19,-35.5,255,0,1,30.0
1782723833.561775,18:03:53.561,1115,14.044,24.93,1011.79,0.093,0.048,0.181,0.0,2.5,-11.31,-4.06,255,0,1,30.0
1782723833.561781,18:03:53.561,1116,14.054,24.93,1011.79,0.093,0.05,0.181,0.0,2.5,-11.31,-4.25,255,0,1,30.0
1782723833.561787,18:03:53.561,1117,14.064,24.93,1011.79,0.093,0.052,0.181,0.0,2.5,-11.31,-4.5,255,0,1,30.0
1782723833.562064,18:03:53.562,1118,14.074,24.93,1011.79,0.093,0.054,0.181,0.0,2.5,-11.31,-4.5,255,0,1,30.0
1782723833.562072,18:03:53.562,1119,14.084,24.93,1011.79,0.093,0.056,0.181,0.0,2.5,-11.31,-4.88,255,0,1,30.0
1782723833.562078,18:03:53.562,1120,14.094,24.93,1011.79,0.093,0.064,0.135,0.0,2.5,-11.31,-4.88,255,0,1,30.0
1782723833.562083,18:03:53.562,1121,14.104,24.93,1011.79,0.093,0.066,0.135,0.0,2.63,-11.19,-4.88,255,0,1,30.0
1782723833.562089,18:03:53.562,1122,14.114,24.93,1011.79,0.093,0.067,0.135,0.0,2.63,-11.19,-4.88,255,0,1,30.0
1782723833.664965,18:03:53.664,1123,14.124,24.93,1011.79,0.093,0.069,0.135,0.0,2.63,-11.19,-5.0,255,0,1,30.0
1782723833.664995,18:03:53.664,1124,14.134,24.93,1011.79,0.093,0.074,0.102,0.0,2.63,-11.19,-5.19,255,0,1,30.0
1782723833.665003,18:03:53.665,1125,14.144,24.93,1011.79,0.093,0.076,0.102,0.0,2.63,-11.06,-5.31,255,0,1,30.0
1782723833.665009,18:03:53.665,1126,14.154,24.93,1011.79,0.093,0.077,0.102,0.0,2.63,-11.06,-5.31,255,0,1,30.0
1782723833.665015,18:03:53.665,1127,14.164,24.93,1011.79,0.093,0.078,0.102,0.0,2.63,-11.06,-5.31,255,0,1,30.0
1782723833.665020,18:03:53.665,1128,14.174,24.93,1011.79,0.093,0.079,0.102,0.0,2.63,-11.06,-5.31,255,0,1,30.0
1782723833.767777,18:03:53.767,1129,14.184,24.93,1011.79,0.093,0.082,0.076,0.0,2.75,-10.94,-5.31,255,0,1,30.0
1782723833.767802,18:03:53.767,1130,14.194,24.93,1011.79,0.093,0.083,0.076,0.0,2.75,-10.94,-5.31,255,0,1,30.0
1782723833.767809,18:03:53.767,1131,14.204,24.93,1011.79,0.093,0.084,0.076,0.0,2.88,-10.75,-5.31,255,0,1,30.0
1782723833.767815,18:03:53.767,1132,14.214,24.93,1011.79,0.093,0.085,0.076,0.0,2.88,-10.75,-5.31,255,0,1,30.0
1782723833.767821,18:03:53.767,1133,14.224,24.93,1011.79,0.093,0.085,0.076,0.0,2.88,-10.75,-5.31,255,0,1,30.0
1782723833.767826,18:03:53.767,1134,14.234,24.93,1011.8,0.005,0.07,-0.379,0.0,3.0,-10.63,-5.31,255,2,1,30.0
1782723833.768115,18:03:53.768,1135,14.244,24.93,1011.8,0.005,0.066,-0.379,0.0,3.0,-10.63,-5.31,255,2,1,30.0
1782723833.768123,18:03:53.768,1136,14.254,24.93,1011.8,0.005,0.062,-0.379,0.0,3.0,-10.63,-5.13,255,2,1,30.0
1782723833.768129,18:03:53.768,1137,14.264,24.93,1011.8,0.005,0.059,-0.379,0.0,3.0,-10.63,-5.13,255,2,1,30.0
1782723833.768134,18:03:53.768,1138,14.274,24.93,1011.8,0.005,0.055,-0.379,0.0,3.0,-10.63,-5.13,255,2,1,30.0
1782723833.768140,18:03:53.768,1139,14.284,24.93,1011.8,0.005,0.042,-0.284,0.0,3.13,-10.63,-5.0,255,2,1,30.0
1782723833.871027,18:03:53.871,1140,14.294,24.93,1011.8,0.005,0.039,-0.284,0.0,3.13,-10.44,-5.0,255,2,1,30.0
1782723833.871053,18:03:53.871,1141,14.304,24.93,1011.8,0.005,0.036,-0.284,0.0,3.25,-10.44,-5.0,255,2,1,30.0
1782723833.871060,18:03:53.871,1142,14.314,24.93,1011.8,0.005,0.033,-0.284,0.0,3.25,-10.25,-4.88,255,2,1,30.0
1782723833.871066,18:03:53.871,1143,14.324,24.93,1011.8,0.005,0.026,-0.213,0.0,3.25,-10.25,-4.88,255,2,1,30.0
1782723833.871072,18:03:53.871,1144,14.334,24.93,1011.8,0.005,0.023,-0.213,0.0,3.25,-10.25,-4.88,255,2,1,30.0
1782723833.871372,18:03:53.871,1145,14.344,24.93,1011.8,0.005,0.021,-0.213,0.0,3.56,-9.94,-4.13,255,2,1,30.0
1782723833.871380,18:03:53.871,1146,14.354,24.93,1011.8,0.005,0.019,-0.213,0.0,3.56,-9.94,-4.13,255,2,1,30.0
1782723833.871385,18:03:53.871,1147,14.364,24.93,1011.8,0.005,0.017,-0.213,0.0,3.56,-9.94,-35.56,255,2,1,30.0
1782723833.871390,18:03:53.871,1148,14.374,24.93,1011.8,0.005,0.013,-0.16,0.0,3.56,-9.94,-35.56,255,2,1,30.0
1782723833.871396,18:03:53.871,1149,14.384,24.93,1011.8,0.005,0.011,-0.16,0.0,3.56,-9.94,-35.56,255,2,1,30.0
1782723833.871409,18:03:53.871,1150,14.394,24.93,1011.8,0.005,0.01,-0.16,0.0,3.81,-9.69,-34.38,255,2,1,30.0
