host_unix,host_time,seq,up_ms,temp_c,press_hpa,alt_baro_m,alt_fused_m,vel_m_s,speed_m_s,az_m_s2,lax_m_s2,lay_m_s2,laz_m_s2,gx_m_s2,gy_m_s2,gz_m_s2,heading,roll,pitch,calib,vstate,elev,servo_deg,rudder_deg,throttle
1783505269.558836,19:07:49.558,81321,824.413,23.76,1013.19,-1.2,-1.232,-0.012,0.02,-0.07,0.0,0.01,-0.07,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.558849,19:07:49.558,81322,824.424,23.76,1013.19,-1.2,-1.232,-0.012,0.021,-0.07,0.0,0.01,-0.07,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.558859,19:07:49.558,81323,824.433,23.76,1013.19,-1.2,-1.232,-0.013,0.021,-0.1,0.0,0.0,-0.1,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.559260,19:07:49.559,81324,824.443,23.76,1013.19,-1.2,-1.232,-0.015,0.022,-0.13,0.0,0.0,-0.13,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.559270,19:07:49.559,81325,824.453,23.76,1013.19,-1.2,-1.232,-0.015,0.022,-0.08,0.0,0.01,-0.08,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.559279,19:07:49.559,81326,824.463,23.76,1013.19,-1.2,-1.229,-0.015,0.022,-0.08,0.0,0.01,-0.08,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.559287,19:07:49.559,81327,824.473,23.76,1013.19,-1.2,-1.229,-0.016,0.023,-0.099,-0.02,0.0,-0.1,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.559517,19:07:49.559,81328,824.483,23.76,1013.19,-1.2,-1.23,-0.017,0.024,-0.11,-0.02,0.03,-0.11,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.559526,19:07:49.559,81329,824.493,23.76,1013.19,-1.2,-1.23,-0.018,0.024,-0.1,0.0,0.01,-0.1,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.559533,19:07:49.559,81330,824.503,23.76,1013.19,-1.2,-1.23,-0.019,0.025,-0.061,0.0,0.02,-0.06,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.559541,19:07:49.559,81331,824.513,23.76,1013.19,-1.2,-1.227,-0.018,0.024,-0.07,0.0,0.0,-0.07,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.660843,19:07:49.660,81332,824.523,23.76,1013.19,-1.2,-1.227,-0.019,0.025,-0.13,0.0,0.0,-0.13,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.660972,19:07:49.660,81333,824.533,23.76,1013.19,-1.2,-1.228,-0.02,0.026,-0.1,0.0,0.0,-0.1,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.660982,19:07:49.660,81334,824.543,23.76,1013.19,-1.2,-1.228,-0.021,0.026,-0.091,0.0,0.02,-0.09,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.660990,19:07:49.660,81335,824.553,23.76,1013.19,-1.2,-1.225,-0.021,0.026,-0.091,0.0,0.02,-0.09,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.661301,19:07:49.661,81336,824.563,23.76,1013.19,-1.2,-1.225,-0.022,0.027,-0.088,-0.03,0.0,-0.09,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.661312,19:07:49.661,81337,824.574,23.76,1013.19,-1.2,-1.226,-0.023,0.028,-0.131,0.01,0.01,-0.13,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.661322,19:07:49.661,81338,824.583,23.76,1013.19,-1.2,-1.226,-0.024,0.028,-0.07,0.01,0.0,-0.07,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.661330,19:07:49.661,81339,824.593,23.76,1013.19,-1.2,-1.226,-0.025,0.029,-0.121,0.0,0.03,-0.12,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.762314,19:07:49.762,81340,824.603,23.76,1013.19,-1.2,-1.224,-0.024,0.029,-0.111,0.0,0.02,-0.11,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.762342,19:07:49.762,81341,824.613,23.76,1013.19,-1.2,-1.224,-0.025,0.029,-0.1,0.0,0.0,-0.1,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.762351,19:07:49.762,81342,824.623,23.76,1013.19,-1.2,-1.224,-0.026,0.03,-0.11,0.0,0.0,-0.11,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.762358,19:07:49.762,81343,824.633,23.76,1013.19,-1.2,-1.225,-0.027,0.031,-0.12,0.0,0.0,-0.12,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.762738,19:07:49.762,81344,824.643,23.76,1013.19,-1.2,-1.225,-0.028,0.032,-0.06,0.0,0.0,-0.06,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.762749,19:07:49.762,81345,824.654,23.76,1013.19,-1.2,-1.223,-0.027,0.031,-0.08,0.0,0.0,-0.08,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.762757,19:07:49.762,81346,824.664,23.76,1013.19,-1.2,-1.223,-0.028,0.031,-0.09,0.0,0.0,-0.09,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.762764,19:07:49.762,81347,824.673,23.76,1013.19,-1.2,-1.223,-0.029,0.032,-0.089,-0.03,0.01,-0.09,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.762997,19:07:49.762,81348,824.683,23.76,1013.19,-1.2,-1.223,-0.029,0.033,-0.08,0.0,0.01,-0.08,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.763006,19:07:49.763,81349,824.694,23.76,1013.19,-1.2,-1.221,-0.028,0.031,-0.061,0.0,0.02,-0.06,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.763014,19:07:49.763,81350,824.703,23.76,1013.19,-1.2,-1.222,-0.029,0.032,-0.09,0.0,0.0,-0.09,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.763021,19:07:49.763,81351,824.713,23.76,1013.19,-1.2,-1.222,-0.03,0.033,-0.089,-0.02,0.0,-0.09,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.864343,19:07:49.864,81352,824.723,23.76,1013.19,-1.2,-1.222,-0.03,0.034,-0.079,-0.02,0.01,-0.08,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.864379,19:07:49.864,81353,824.733,23.76,1013.19,-1.2,-1.223,-0.031,0.035,-0.089,-0.02,0.01,-0.09,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.864390,19:07:49.864,81354,824.743,23.76,1013.19,-1.2,-1.221,-0.03,0.033,-0.069,-0.02,0.0,-0.07,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.864399,19:07:49.864,81355,824.753,23.76,1013.19,-1.2,-1.221,-0.03,0.034,-0.069,-0.02,0.0,-0.07,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.864792,19:07:49.864,81356,824.763,23.76,1013.19,-1.2,-1.221,-0.031,0.035,-0.098,-0.03,0.0,-0.1,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.864803,19:07:49.864,81357,824.773,23.76,1013.19,-1.2,-1.222,-0.033,0.036,-0.111,0.0,0.03,-0.11,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.864811,19:07:49.864,81358,824.784,23.76,1013.19,-1.2,-1.222,-0.033,0.037,-0.079,-0.02,0.01,-0.08,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.864819,19:07:49.864,81359,824.793,23.76,1013.19,-1.2,-1.22,-0.032,0.035,-0.059,-0.02,0.0,-0.06,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.966407,19:07:49.966,81360,824.803,23.76,1013.19,-1.2,-1.22,-0.032,0.036,-0.069,-0.02,0.0,-0.07,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.966479,19:07:49.966,81361,824.813,23.76,1013.19,-1.2,-1.221,-0.033,0.036,-0.07,0.0,0.0,-0.07,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.966502,19:07:49.966,81362,824.823,23.76,1013.19,-1.2,-1.221,-0.034,0.037,-0.07,0.0,0.0,-0.07,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.966521,19:07:49.966,81363,824.833,23.76,1013.19,-1.2,-1.221,-0.035,0.038,-0.1,0.0,0.0,-0.1,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.967560,19:07:49.967,81364,824.843,23.76,1013.19,-1.2,-1.22,-0.033,0.036,-0.091,0.0,0.02,-0.09,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.967588,19:07:49.967,81365,824.853,23.76,1013.19,-1.2,-1.22,-0.034,0.037,-0.111,0.0,0.02,-0.11,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.967606,19:07:49.967,81366,824.863,23.76,1013.19,-1.2,-1.22,-0.035,0.038,-0.12,0.0,0.0,-0.12,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.967624,19:07:49.967,81367,824.873,23.76,1013.19,-1.2,-1.221,-0.036,0.039,-0.08,0.0,0.0,-0.08,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.968241,19:07:49.968,81368,824.883,23.76,1013.19,-1.2,-1.219,-0.035,0.037,-0.11,0.0,0.0,-0.11,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.968264,19:07:49.968,81369,824.906,23.76,1013.19,-1.2,-1.22,-0.037,0.04,-0.13,0.0,0.01,-0.13,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.968282,19:07:49.968,81370,824.906,23.76,1013.19,-1.2,-1.22,-0.037,0.04,-0.13,0.0,0.01,-0.13,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505269.968299,19:07:49.968,81371,824.916,23.76,1013.19,-1.2,-1.22,-0.038,0.041,-0.08,0.0,0.01,-0.08,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505270.069216,19:07:50.069,81372,824.926,23.76,1013.19,-1.2,-1.22,-0.039,0.041,-0.09,0.0,0.01,-0.09,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505270.069248,19:07:50.069,81373,824.936,23.76,1013.19,-1.2,-1.219,-0.037,0.04,-0.12,0.0,0.01,-0.12,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505270.069259,19:07:50.069,81374,824.946,23.76,1013.19,-1.2,-1.219,-0.038,0.041,-0.11,0.0,0.01,-0.11,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505270.069267,19:07:50.069,81375,824.956,23.76,1013.19,-1.2,-1.22,-0.039,0.042,-0.071,0.0,0.03,-0.07,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505270.069612,19:07:50.069,81376,824.966,23.76,1013.19,-1.2,-1.22,-0.04,0.042,-0.071,0.0,0.03,-0.07,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505270.069623,19:07:50.069,81377,824.976,23.76,1013.19,-1.2,-1.218,-0.038,0.041,-0.12,0.0,0.0,-0.12,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505270.069631,19:07:50.069,81378,824.986,23.76,1013.19,-1.2,-1.219,-0.039,0.042,-0.11,0.0,0.01,-0.11,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
1783505270.069639,19:07:50.069,81379,824.996,23.76,1013.19,-1.2,-1.219,-0.04,0.042,-0.061,0.0,0.02,-0.06,-0.44,-0.54,9.78,107.88,-2.63,-3.19,255,0,0,0.0,0.0,0.0
